index,frame_id,id,x,y,w,h,tl_x,br_x,tl_y,br_y
3,489,10,376.5175,235.2388,29.5979,79.4526,361,391,195,274
0,490,1,620.3291,309.351,28.2899,97.6119,606,634,260,358
1,490,2,593.4206,308.3245,33.8487,111.9673,576,610,252,364
2,490,9,529.8323,306.0444,31.115,106.0124,514,545,253,359
3,490,10,371.2429,234.5533,29.4442,79.145,356,385,194,274
0,491,1,621.085,310.6416,28.41,97.7081,606,635,261,359
1,491,2,591.4357,306.3654,33.4303,111.3018,574,608,250,362
2,491,9,534.9661,308.7787,31.3221,106.54,519,550,255,362
3,491,10,365.9631,233.8737,29.288,78.8374,351,380,194,273
0,492,1,621.8409,311.932,28.5301,97.8041,607,636,263,360
1,492,2,589.5362,304.4188,33.0444,110.6554,573,606,249,359
2,492,9,540.0958,311.5197,31.53,107.0601,524,555,257,365
3,492,10,360.683,233.1941,29.1316,78.5299,346,375,193,272
0,493,1,622.5971,313.2223,28.6504,97.8997,608,636,264,362
1,493,2,587.731,302.4891,32.7188,110.0442,571,604,247,357
2,493,9,545.2259,314.2606,31.7378,107.5804,529,561,260,368
3,493,10,355.4025,232.5141,28.975,78.2222,340,369,193,271
0,494,1,623.3537,314.5125,28.7713,97.9949,608,637,265,363
1,494,2,586.0547,300.5826,32.4754,109.4812,569,602,245,355
2,494,9,550.379,317.0019,31.9458,108.1013,534,566,262,371
3,494,10,350.122,231.8336,28.8184,77.9142,335,364,192,270
0,495,1,624.1106,315.8026,28.8929,98.09,609,638,266,364
1,495,2,584.5077,298.6995,32.3141,108.9667,568,600,244,353
2,495,9,555.6099,319.7443,32.1542,108.6229,539,571,265,374
3,495,10,344.8419,231.1529,28.662,77.6058,330,359,192,269
0,496,1,624.8675,317.0925,29.015,98.1851,610,639,267,366
1,496,2,583.056,296.8337,32.2127,108.4884,566,599,242,351
2,496,9,561.0366,322.4875,32.3622,109.145,544,577,267,377
3,496,10,339.5621,230.4722,28.5058,77.2978,325,353,191,269
0,497,1,625.6244,318.3826,29.1371,98.2803,611,640,269,367
1,497,2,581.6558,294.9771,32.1434,108.0301,565,597,240,348
2,497,9,566.8259,325.2307,32.57,109.6671,550,583,270,380
3,497,10,334.2822,229.7917,28.35,76.9901,320,348,191,268
0,498,1,626.3785,319.6583,29.2572,98.3725,611,641,270,368
1,498,2,580.2759,293.1237,32.0866,107.58,564,596,239,346
2,498,9,573.1089,327.9732,32.7778,110.1887,556,589,272,383
3,498,10,329.002,229.1113,28.1942,76.6826,314,343,190,267
0,499,1,627.1227,320.8842,29.3717,98.4535,612,641,271,370
1,499,2,578.9017,291.2706,32.0334,107.1321,562,594,237,344
2,499,9,579.8855,330.7148,32.9858,110.7096,563,596,275,386
3,499,10,323.7351,228.4312,28.04,76.3765,309,337,190,266
0,500,1,627.8421,321.9835,29.4731,98.5054,613,642,272,371
1,500,2,577.5144,289.4222,31.9803,106.6837,561,593,236,342
2,500,9,587.0244,333.4561,33.1942,111.2299,570,603,277,389
3,500,10,318.5149,227.752,27.8927,76.0753,304,332,189,265
0,501,1,628.5158,322.8487,29.5512,98.5032,613,643,273,372
1,501,2,576.0818,287.5922,31.9275,106.2346,560,592,234,340
2,501,9,594.3769,336.1996,33.4022,111.75,577,611,280,392
3,501,10,313.4129,227.0751,27.7631,75.7867,299,327,189,264
0,502,1,629.1274,323.3951,29.5979,98.4274,614,643,274,372
1,502,2,574.5346,285.8096,31.875,105.7849,558,590,232,338
2,502,9,601.8695,338.9496,33.61,112.27,585,618,282,395
3,502,10,308.5297,226.4021,27.6665,75.5208,294,322,188,264
0,503,1,629.6771,323.623,29.6132,98.2782,614,644,274,372
1,503,2,572.7742,284.1159,31.8225,105.335,556,588,231,336
2,503,9,609.5435,341.7149,33.8179,112.79,592,626,285,398
3,503,10,303.9447,225.7335,27.6151,75.2855,290,317,188,263
0,504,1,630.1813,323.6165,29.6055,98.0752,615,644,274,372
1,504,2,570.7236,282.5434,31.7697,104.885,554,586,230,334
2,504,9,617.5122,344.5083,34.0262,113.31,600,634,287,401
3,504,10,299.6583,225.0692,27.6091,75.0804,285,313,187,262
4,504,18,749.8606,284.3121,28.4902,95.749,735,764,236,332
0,505,1,630.6611,323.4834,29.5855,97.8433,615,645,274,372
1,505,2,568.3831,281.0924,31.7166,104.435,552,584,228,333
2,505,9,625.8825,347.3399,34.235,113.83,608,643,290,404
3,505,10,295.5909,224.408,27.6365,74.8974,281,309,186,261
4,505,18,746.3134,283.2322,29.4648,96.0982,731,761,235,331
0,506,1,631.1317,323.3,29.5608,97.6,616,645,274,372
1,506,2,565.8299,279.7308,31.6634,103.985,549,581,227,331
2,506,4,716.507,505.6516,50.1197,137.879,691,741,436,574
3,506,9,634.6542,350.2104,34.4438,114.35,617,651,293,407
4,506,10,291.6418,223.7486,27.6822,74.7264,277,305,186,261
5,506,18,741.9887,281.9059,30.6084,96.4887,726,757,233,330
0,507,1,631.6004,323.102,29.535,97.3533,616,646,274,371
1,507,2,563.162,278.4172,31.6103,103.535,547,578,226,330
2,507,4,706.4833,504.2017,50.5626,138.1222,681,731,435,573
3,507,9,643.7206,353.1096,34.6521,114.87,626,661,295,410
4,507,10,287.7394,223.0903,27.735,74.56,273,301,185,260
5,507,18,737.2536,280.4295,31.7467,96.8266,721,753,232,328
0,508,1,632.0696,322.9043,29.5092,97.1067,617,646,274,371
1,508,2,560.4488,277.1225,31.5575,103.085,544,576,225,328
2,508,4,694.2515,502.4326,51.1034,138.4194,668,719,433,571
3,508,9,652.9455,356.024,34.86,115.39,635,670,298,413
4,508,10,283.8508,222.4325,27.79,74.3951,269,297,185,259
5,508,18,732.3726,278.8623,32.7041,97.005,716,748,230,327
0,509,1,632.5386,322.7069,29.483,96.86,617,647,274,371
1,509,2,557.6911,275.8255,31.505,102.635,541,573,224,327
2,509,4,680.8292,500.4916,51.6974,138.7462,654,706,431,569
3,509,9,662.2331,358.9442,35.0679,115.91,644,679,300,416
4,509,10,279.9625,221.7748,27.845,74.2303,266,293,184,258
5,509,18,727.4717,277.2264,33.3655,96.9483,710,744,228,325
0,510,1,633.007,322.5098,29.4566,96.6133,618,647,274,370
1,510,2,554.8255,274.5018,31.4525,102.185,539,570,223,325
2,510,4,666.9356,498.4826,52.3129,139.085,640,693,428,568
3,510,9,671.5389,361.8658,35.2762,116.43,653,689,303,420
4,510,10,276.0742,221.117,27.9,74.0659,262,290,184,258
5,510,18,722.5996,275.537,33.7169,96.6514,705,739,227,323
0,511,1,633.4746,322.3124,29.43,96.3666,618,648,274,370
1,511,2,551.6872,273.1103,31.3997,101.735,535,567,222,323
2,511,4,652.9047,496.4541,52.935,139.4272,626,679,426,566
3,511,9,680.8453,364.7878,35.485,116.95,663,698,306,423
4,511,10,272.1856,220.459,27.955,73.9019,258,286,183,257
5,511,18,717.7488,273.8079,33.8404,96.1779,700,734,225,321
0,512,1,633.9416,322.1148,29.4033,96.1197,619,648,274,370
1,512,2,548.0435,271.5924,31.3466,101.285,532,563,220,322
2,512,4,638.8736,494.4259,53.5571,139.7692,612,665,424,564
3,512,9,690.1519,367.71,35.6938,117.47,672,707,308,426
4,512,10,268.2969,219.801,28.01,73.7381,254,282,182,256
5,512,18,712.9102,272.0572,33.8409,95.609,695,729,224,319
0,513,1,634.4084,321.9171,29.3767,95.8725,619,649,273,369
1,513,2,543.7396,269.9053,31.2931,100.8348,528,559,219,320
2,513,4,624.8421,492.3983,54.1787,140.1108,597,651,422,562
3,513,9,699.4583,370.6321,35.9021,117.99,681,717,311,429
4,513,10,264.4083,219.1429,28.065,73.5741,250,278,182,255
5,513,18,708.0769,270.2978,33.7929,95.0025,691,724,222,317
0,514,1,634.8754,321.7194,29.35,95.625,620,649,273,369
1,514,2,538.8428,268.0557,31.2388,100.384,523,554,217,318
2,514,4,610.8107,490.3714,54.7997,140.4528,583,638,420,560
3,514,9,708.6731,373.5251,36.1079,118.5049,690,726,314,432
4,514,10,260.5242,218.4855,28.12,73.4097,246,274,181,255
5,514,18,703.2457,268.536,33.7313,94.3853,686,720,221,315
0,515,1,635.343,321.5219,29.3234,95.3775,620,650,273,369
1,515,2,533.681,266.1043,31.1826,99.9319,518,549,216,316
2,515,4,596.7793,488.3446,55.4203,140.795,569,624,417,558
3,515,9,717.5747,376.3192,36.3067,119.0023,699,735,316,435
4,515,10,256.6545,217.8304,28.175,73.2449,242,270,181,254
5,515,18,698.4152,266.7742,33.6703,93.7684,681,715,219,313
0,516,1,635.8169,321.3337,29.2998,95.1345,621,650,273,368
1,516,2,528.6919,264.1306,31.1227,99.4775,513,544,214,313
2,516,4,582.7479,486.3173,56.0413,141.1372,554,610,415,556
3,516,9,725.6869,378.8649,36.4882,119.4556,707,743,319,438
4,516,10,252.8211,217.1811,28.23,73.08,238,266,180,253
5,516,18,693.5848,265.0125,33.6097,93.1516,676,710,218,311
0,517,1,636.3106,321.1776,29.2863,94.9064,621,650,273,368
1,517,2,524.2008,262.1923,31.0577,99.0202,508,539,212,311
2,517,4,568.7164,484.2891,56.6629,141.4792,540,597,413,555
3,517,9,732.3352,380.9507,36.6373,119.827,714,750,321,440
4,517,10,249.0553,216.5431,28.285,72.9151,234,263,180,253
5,517,18,688.7544,263.2508,33.5487,92.5347,671,705,216,309
0,518,1,636.8526,321.1027,29.2975,94.7151,622,651,273,368
1,518,2,520.2843,260.3085,30.9876,98.5606,504,535,211,309
2,518,4,554.6853,482.2603,57.285,141.8208,526,583,411,553
3,518,9,736.9897,382.4107,36.742,120.087,718,755,322,442
4,518,10,245.3819,215.9207,28.34,72.7503,231,259,179,252
5,518,18,683.9236,261.4891,33.4871,91.9175,667,700,215,307
0,519,1,637.4833,321.1787,29.3542,94.5919,622,652,273,368
1,519,2,516.8129,258.4704,30.9138,98.0995,501,532,209,307
2,519,4,540.6544,480.2314,57.9071,142.1628,511,569,409,551
3,519,10,241.8009,215.3141,28.395,72.5859,227,255,179,251
4,519,18,679.1131,259.7255,33.425,91.3004,662,695,214,305
0,520,1,638.2349,321.4598,29.4722,94.5612,623,652,274,368
1,520,2,513.5814,256.657,30.8381,97.6374,498,529,207,305
2,520,4,526.6488,478.2043,58.5194,142.5004,497,555,406,549
3,520,10,238.288,214.7189,28.45,72.4219,224,252,178,250
4,520,18,674.3732,257.9549,33.3629,90.6845,657,691,212,303
0,521,1,639.1073,321.9459,29.6514,94.6232,624,653,274,369
1,521,2,510.4445,254.8536,30.7616,97.1747,495,525,206,303
2,521,4,512.7296,476.1834,59.099,142.8221,483,542,404,547
3,521,10,234.8117,214.1297,28.505,72.2581,220,249,178,250
4,521,18,669.8118,256.1662,33.3012,90.0717,653,686,211,301
0,522,1,640.0686,322.5825,29.8754,94.7529,625,655,275,369
1,522,2,507.3345,253.0536,30.6847,96.7116,491,522,204,301
2,522,4,499.0292,474.1779,59.5975,143.1034,469,528,402,545
3,522,10,231.35,213.5429,28.56,72.0941,217,245,177,249
4,522,18,665.5811,254.3432,33.24,89.4645,648,682,209,299
0,523,1,641.0781,323.3003,30.124,94.9192,626,656,275,370
1,523,2,504.2237,251.2542,30.6075,96.2483,488,519,203,299
2,523,4,485.7356,472.2012,59.9461,143.3099,455,515,400,543
3,523,10,227.8925,212.9567,28.615,71.9297,213,242,176,248
4,523,18,661.8001,252.4734,33.1788,88.8645,645,678,208,296
0,524,1,642.1073,324.0503,30.3829,95.1,626,657,276,371
1,524,2,501.1129,249.4546,30.53,95.785,485,516,201,297
2,524,4,472.9964,470.2637,60.091,143.4149,442,503,398,541
3,524,10,224.435,212.3705,28.67,71.7649,210,238,176,248
4,524,18,658.4685,250.5569,33.1171,88.2714,641,675,206,294
0,525,1,643.1425,324.81,30.645,95.285,627,658,277,372
1,525,2,498.0025,247.6546,30.4525,95.3217,482,513,199,295
2,525,4,460.8115,468.3654,60.0321,143.4184,430,490,396,540
3,525,10,220.9776,211.7842,28.725,71.6,206,235,175,247
4,525,18,655.4664,248.6064,33.055,87.6835,638,671,204,292
0,526,1,644.1777,325.57,30.9071,95.47,628,659,277,373
1,526,2,494.8931,245.8538,30.3753,94.8584,479,510,198,293
2,526,4,449.0332,466.4959,59.8232,143.3471,419,478,394,538
3,526,10,217.5203,211.1975,28.78,71.4351,203,231,175,246
4,526,18,652.642,246.6378,32.9929,87.0984,636,669,203,290
0,527,1,645.2125,326.33,31.1688,95.655,629,660,278,374
1,527,2,491.7843,244.0526,30.2984,94.3953,476,506,196,291
2,527,4,437.4735,464.6418,59.5328,143.2353,407,467,393,536
3,527,10,214.0634,210.611,28.835,71.2703,199,228,174,246
4,527,18,649.8884,244.6621,32.9312,86.5142,633,666,201,287
0,528,1,646.2469,327.0897,31.43,95.84,630,661,279,375
1,528,2,488.6758,242.2514,30.2216,93.9325,473,503,195,289
2,528,3,409.6089,490.0662,72.5462,150.8941,373,445,414,565
3,528,4,426.0,462.7937,59.21,143.1074,396,455,391,534
4,528,10,210.6069,210.0249,28.89,71.1059,196,225,174,245
5,528,18,647.1563,242.6842,32.87,85.93,630,663,199,285
0,529,1,647.2814,327.8491,31.6912,96.025,631,663,279,375
1,529,2,485.5673,240.4504,30.1447,93.47,470,500,193,287
2,529,3,399.9365,487.519,71.0366,150.5568,364,435,412,562
3,529,4,414.5517,460.9475,58.8779,142.975,385,443,389,532
4,529,10,207.1506,209.439,28.9451,70.9419,192,221,173,244
5,529,18,644.4248,240.7059,32.8088,85.3458,628,660,198,283
0,530,1,648.3164,328.6084,31.9529,96.21,632,664,280,376
1,530,2,482.4586,238.65,30.0675,93.0075,467,497,192,285
2,530,3,388.1327,484.4104,69.1942,150.145,353,422,409,559
3,530,4,403.1039,459.1013,58.5462,142.8426,373,432,387,530
4,530,10,203.6942,208.8532,29.0003,70.7781,189,218,173,244
5,530,18,641.7138,238.7522,32.7471,84.7653,625,658,196,281
0,531,1,649.3517,329.3678,32.215,96.395,633,665,281,377
1,531,2,479.3515,236.8547,29.99,92.5447,464,494,190,283
2,531,3,375.179,480.9995,67.1723,149.6933,341,408,406,555
3,531,4,391.6567,457.255,58.215,142.71,362,420,385,528
4,531,10,200.2376,208.267,29.0558,70.6141,185,214,172,243
5,531,18,639.0658,236.8587,32.685,84.1966,622,655,194,278
0,532,1,650.3867,330.1276,32.4771,96.5801,634,666,281,378
1,532,2,476.2506,235.0753,29.9125,92.0816,461,491,189,281
2,532,3,361.7699,477.4694,65.0792,149.2262,329,394,402,552
3,532,4,380.2091,455.4087,57.8838,142.5774,351,409,384,526
4,532,10,196.7807,207.6807,29.1116,70.4497,182,211,172,242
5,532,18,636.5714,235.0945,32.6229,83.6572,620,652,193,276
0,533,1,651.4213,330.8877,32.7388,96.7653,635,667,282,379
1,533,2,473.166,233.3349,29.8353,91.6184,458,488,187,279
2,533,3,348.2284,473.9054,62.965,148.755,316,379,399,548
3,533,4,368.8177,453.5706,57.5521,142.445,340,397,382,524
4,533,10,193.3236,207.0945,29.1671,70.2849,178,207,171,242
5,533,18,634.3474,233.5136,32.5613,83.1718,618,650,191,275
0,534,1,652.4558,331.648,33.0,96.9509,635,668,283,380
1,534,2,470.1122,231.6664,29.7584,91.1553,455,484,186,277
2,534,3,334.6873,470.3419,60.8508,148.2838,304,365,396,544
3,534,4,357.621,451.7604,57.22,142.3126,329,386,380,522
4,534,10,189.8661,206.5084,29.2221,70.12,175,204,171,241
5,534,18,632.4651,232.077,32.5004,82.7601,616,648,190,273
0,535,1,653.4741,332.4173,33.2612,97.1369,636,670,283,380
1,535,2,467.1008,230.0962,29.6816,90.6925,452,481,184,275
2,535,3,321.1962,466.8006,58.7597,147.8128,291,350,392,540
3,535,4,346.9166,450.0207,56.8878,142.1801,318,375,378,521
4,535,10,186.4117,205.9231,29.2749,69.9543,171,201,170,240
5,535,18,630.8882,230.6419,32.4401,82.4222,614,647,189,271
0,536,1,654.4358,333.218,33.5229,97.3231,637,671,284,381
1,536,2,464.132,228.6247,29.6047,90.23,449,478,183,273
2,536,3,307.8757,463.3354,56.747,147.3437,279,336,389,537
3,536,4,337.1249,448.4117,56.5558,142.0478,308,365,377,519
4,536,10,182.9687,205.3402,29.3217,69.7862,168,197,170,240
5,536,18,629.4998,229.0646,32.38,82.1382,613,645,187,270
0,537,1,655.2543,334.098,33.785,97.5091,638,672,285,382
1,537,2,461.1944,227.2261,29.5275,89.7675,446,475,182,272
2,537,3,294.9856,460.0637,54.9315,146.8806,267,322,386,533
3,537,4,328.5753,446.9807,56.2242,141.9158,300,356,376,517
4,537,10,179.555,204.7629,29.354,69.6118,164,194,169,239
5,537,18,628.1865,227.3057,32.32,81.8833,612,644,186,268
0,538,1,655.8073,335.1252,34.0472,97.6947,638,672,286,383
1,538,2,458.2736,225.8668,29.45,89.3047,443,472,181,270
2,538,3,282.8938,457.1519,53.4815,146.429,256,309,383,530
3,538,4,321.2672,445.7277,55.8922,141.7842,293,349,374,516
4,538,10,176.1953,204.1962,29.3594,69.4255,161,190,169,238
5,538,18,626.8888,225.4179,32.26,81.64,610,643,184,266
0,539,1,655.9992,336.3529,34.3092,97.8799,638,673,287,385
1,539,2,455.3596,224.523,29.3725,88.8416,440,470,180,268
2,539,3,271.8892,454.7308,52.529,145.9931,245,298,381,527
3,539,4,314.8706,444.6052,55.56,141.6522,287,342,373,515
4,539,10,172.9088,203.6439,29.3277,69.2227,158,187,169,238
5,539,18,625.59,223.47,32.2,81.4,609,641,182,264
0,540,1,655.836,337.7794,34.5686,98.0719,638,673,288,386
1,540,2,452.4477,223.1833,29.2953,88.3783,437,467,178,267
2,540,3,261.9717,452.8003,52.0737,145.5729,235,288,380,525
3,540,4,308.9656,443.5526,55.2279,141.5199,281,336,372,514
4,540,10,169.6957,203.106,29.259,69.0031,155,184,168,237
5,540,18,624.285,221.4974,32.14,81.16,608,640,180,262
0,541,1,655.4276,339.3475,34.8205,98.2872,638,672,290,388
1,541,2,449.5359,221.8433,29.2184,87.915,434,464,177,265
2,541,3,252.8885,451.2325,51.9835,145.1642,226,278,378,523
3,541,4,303.2556,442.5274,54.8962,141.3874,275,330,371,513
4,541,10,166.5365,202.5783,29.1634,68.7707,151,181,168,236
5,541,18,622.98,219.525,32.08,80.92,606,639,179,259
0,542,1,654.9254,340.9808,35.0533,98.5621,637,672,291,390
1,542,2,446.6241,220.5036,29.1416,87.4517,432,461,176,264
2,542,3,244.36,449.8669,52.0906,144.762,218,270,377,522
3,542,4,297.619,441.5218,54.565,141.255,270,324,370,512
4,542,10,163.4067,202.0557,29.0532,68.5316,148,177,167,236
5,542,18,621.675,217.5525,32.02,80.68,605,637,177,257
0,543,1,654.4571,342.619,35.2497,98.9472,636,672,293,392
1,543,2,443.7123,219.1642,29.0647,86.9884,429,458,175,262
2,543,3,236.3157,448.5982,52.2762,144.3629,210,262,376,520
3,543,4,292.038,440.5574,54.2338,141.1226,264,319,369,511
4,543,10,160.2886,201.535,28.9371,68.29,145,174,167,235
5,543,18,620.37,215.5797,31.96,80.44,604,636,175,255
0,544,1,654.0951,344.2302,35.3963,99.4824,636,671,294,393
1,544,2,440.8004,217.8249,28.9875,86.5253,426,455,174,261
2,544,3,228.9024,447.3884,52.485,143.965,202,255,375,519
3,544,4,286.5967,439.6984,53.9021,140.99,259,313,369,510
4,544,10,157.1736,201.015,28.8188,68.0476,142,171,166,235
5,544,18,619.065,213.6066,31.9,80.2,603,635,173,253
0,545,1,653.8554,345.8056,35.4928,100.168,636,671,295,395
1,545,2,437.8883,216.4854,28.91,86.0625,423,452,173,259
2,545,3,222.2801,446.228,52.6938,143.5671,195,248,374,518
3,545,4,281.4142,439.0356,53.57,140.8574,254,308,368,509
4,545,10,154.0463,200.5034,28.7012,67.8087,139,168,166,234
5,545,18,617.76,211.645,31.84,79.96,601,633,171,251
0,546,1,653.7052,347.3548,35.5527,100.9643,635,671,296,397
1,546,2,434.9763,215.1458,28.8325,85.6,420,449,172,257
2,546,3,216.5071,445.115,52.8966,143.1695,190,242,373,516
3,546,4,276.584,438.6402,53.2378,140.725,249,303,368,509
4,546,10,150.8787,200.0198,28.5877,67.5826,136,165,166,233
5,546,18,616.455,209.7233,31.78,79.72,600,632,169,249
0,547,1,653.603,348.8901,35.5927,101.8203,635,671,297,399
1,547,2,432.0643,213.8065,28.7553,85.1375,417,446,171,256
2,547,3,211.5169,444.0312,53.0798,142.7738,184,238,372,515
3,547,4,272.1061,438.5119,52.9058,140.5926,245,298,368,508
4,547,10,147.6098,199.6059,28.4852,67.3889,133,161,165,233
5,547,18,615.15,207.9027,31.72,79.48,599,631,168,247
0,548,1,653.5204,350.4052,35.624,102.6908,635,671,299,401
1,548,2,429.1525,212.4673,28.6784,84.6747,414,443,170,254
2,548,3,207.3518,442.9492,53.2148,142.3844,180,233,371,514
3,548,4,267.8821,438.6061,52.5803,140.4673,241,294,368,508
4,548,10,144.1531,199.3204,28.4028,67.2547,129,158,165,232
5,548,18,613.845,206.2693,31.66,79.24,598,629,166,245
0,549,1,653.4453,351.868,35.6497,103.5367,635,671,300,403
1,549,2,426.2408,211.128,28.6016,84.2116,411,440,169,253
2,549,3,204.26,441.8419,53.2612,142.0074,177,230,370,512
3,549,4,263.7805,438.8974,52.2758,140.3673,237,289,368,509
4,549,10,140.4405,199.2096,28.3474,67.2013,126,154,165,232
5,549,18,612.54,204.891,31.6,79.0,596,628,165,244
0,550,1,653.3745,353.2026,35.6668,104.3028,635,671,301,405
1,550,2,423.3289,209.7883,28.5247,83.7483,409,437,167,251
2,550,3,202.4967,440.6919,53.1871,141.6474,175,229,369,511
3,550,4,259.6903,439.4617,52.0245,140.3311,233,285,369,509
4,550,10,136.4717,199.274,28.3189,67.2285,122,150,165,232
5,550,18,611.235,203.7676,31.54,78.76,595,627,164,243
0,551,1,653.312,354.2997,35.6678,104.9212,635,671,301,406
1,551,2,420.4167,208.4483,28.4475,83.285,406,434,166,250
2,551,3,202.0252,439.4969,52.9921,141.3045,175,228,368,510
3,551,4,255.5344,440.4664,51.8726,140.4129,229,281,370,510
4,551,10,132.3148,199.4674,28.3099,67.3151,118,146,165,233
5,551,18,609.93,202.8313,31.48,78.52,594,625,163,242
0,552,1,653.2609,355.0735,35.647,105.3388,635,671,302,407
1,552,2,417.5042,207.1086,28.37,82.8217,403,431,165,248
2,552,3,202.5019,438.2689,52.7081,140.9744,176,228,367,508
3,552,4,251.2673,442.0538,51.8569,140.6551,225,277,371,512
4,552,10,128.0565,199.7309,28.3115,67.4337,113,142,166,233
5,552,18,608.625,201.9957,31.42,78.28,592,624,162,241
0,553,1,653.2214,355.5241,35.6039,105.5558,635,671,302,408
1,553,2,414.5912,205.7692,28.2924,82.3584,400,428,164,246
2,553,3,203.4898,437.0232,52.3761,140.6512,177,229,366,507
3,553,4,246.8893,444.2237,51.9776,141.0576,220,272,373,514
4,553,10,123.7579,200.0225,28.3175,67.565,109,137,166,233
5,553,18,607.32,201.1997,31.36,78.04,591,623,162,240
0,554,1,653.19,355.7376,35.5442,105.6259,635,670,302,408
1,554,2,411.6783,204.4299,28.215,81.8953,397,425,163,245
2,554,3,204.6804,435.7706,52.025,140.3313,178,230,365,505
3,554,4,242.4512,446.814,52.1986,141.5779,216,268,376,517
4,554,10,119.4475,200.3221,28.325,67.7,105,133,166,234
5,554,18,606.015,200.4149,31.3,77.8,590,621,161,239
0,555,1,653.1626,355.8234,35.4756,105.6172,635,670,303,408
1,555,2,408.7658,203.0904,28.1376,81.4325,394,422,162,243
2,555,3,205.9305,434.5164,51.6684,140.0129,180,231,364,504
3,555,4,238.0418,449.6103,52.4733,142.1614,211,264,378,520
4,555,10,115.1263,200.6227,28.3319,67.8331,100,129,166,234
5,555,18,604.721,199.6371,31.24,77.56,589,620,160,238
0,556,1,653.1363,355.8589,35.4033,105.5779,635,670,303,408
1,556,2,405.8534,201.7508,28.06,80.97,391,419,161,242
2,556,3,207.1813,433.2625,51.312,139.695,181,232,363,503
3,556,4,233.7981,452.4366,52.7687,142.7697,207,260,381,523
4,556,10,110.7683,200.9279,28.3365,67.9599,96,124,166,234
5,556,18,603.4646,198.8839,31.18,77.32,587,619,160,237
